strike,maturity,vol,type,in_the_money,price,vega,status,implied_vol,rel_vol_error,noise_bound
90,0.0027397260273972603,0.5,put,0,1.5668110646628944e-05,0.00059403004718304702,ok,0.49999999999999084,1.8318679906315083e-14,6.937717333526475e-14
90,0.0027397260273972603,1,call,1,10.045255021814725,0.26059044437195505,ok,1.0000000000000409,4.0856207306205761e-14,8.1754217963434715e-13
90,0.0027397260273972603,1,put,0,0.040597754026652666,0.26059044437195505,ok,0.99999999999999867,1.3322676295501878e-15,1.858268295316714e-14
90,0.019178082191780823,0.050000000000000003,call,1,10.032589685606098,1.1913889455568176e-50,zero_time_value,0,1,1.6589344245501878e+40
90,0.019178082191780823,0.050000000000000003,put,0,2.5220387279130399e-54,1.1913889455568176e-50,ok,0.050000000000000003,0,9.8014680474104605e-13
90,0.019178082191780823,0.10000000000000001,call,1,10.032589685606098,1.1440740322654626e-12,zero_time_value,0,1,21.899992239551384
90,0.019178082191780823,0.10000000000000001,put,0,1.8690105359611212e-15,1.1440740322654626e-12,ok,0.10000000000000001,0,2.45651980554729e-13
90,0.019178082191780823,0.20000000000000001,call,1,10.032631117820628,0.0035811704098943028,ok,0.199999999997792,1.1040057756872557e-11,9.2332633220835939e-10
90,0.019178082191780823,0.20000000000000001,put,0,4.1432214538241439e-05,0.0035811704098943028,ok,0.20000000000000001,0,6.2272893663770019e-14
90,0.019178082191780823,0.5,call,1,10.213347402388237,1.6314543971577449,ok,0.50000000000000133,2.6645352591003757e-15,1.6677890910612732e-13
90,0.019178082191780823,0.5,put,0,0.18075771678213481,1.6314543971577449,ok,0.50000000000000011,2.2204460492503131e-16,1.1467596525427486e-14
90,0.019178082191780823,1,call,1,11.712787731383358,3.9049743433812587,ok,1.0000000000000031,3.1086244689504383e-15,1.4451661449794543e-14
90,0.019178082191780823,1,put,0,1.6801980457772494,3.9049743433812587,ok,1.0000000000000004,4.4408920985006262e-16,4.2827671526111017e-15
90,0.082191780821917804,0.050000000000000003,call,1,10.139486423027364,8.602507851748616e-12,zero_time_value,0,1,5.5652136178908815
90,0.082191780821917804,0.050000000000000003,put,0,7.3366649259272085e-15,8.602507851748616e-12,ok,0.050000000000000003,0,2.3205519947024578e-13
90,0.082191780821917804,0.10000000000000001,call,1,10.139547902037307,0.010224995935214138,ok,0.099999999999450195,5.4981019736999315e-12,6.1941775010157356e-10
90,0.082191780821917804,0.10000000000000001,put,0,6.1479009948992719e-05,0.010224995935214138,ok,0.10000000000000001,0,5.8880737023124085e-14
90,0.082191780821917804,0.20000000000000001,call,1,10.204977658476494,1.8980041988100296,ok,0.1999999999999951,2.4563684419831588e-14,4.9382485970118642e-13
90,0.082191780821917804,0.20000000000000001,put,0,0.065491235449142149,1.8980041988100296,ok,0.20000000000000001,0,1.5988770671723553e-14
90,0.082191780821917804,0.5,call,1,11.928497615236978,8.177398660691285,ok,0.5,0,1.3513838412843977e-14
90,0.082191780821917804,0.5,put,0,1.7890111922096139,8.177398660691285,ok,0.5,0,4.1278025279105671e-15
90,0.082191780821917804,1,call,1,16.619230586470337,10.00044760700451,ok,0.99999999999999878,1.2212453270876722e-15,3.674040793912948e-15
90,0.082191780821917804,1,put,0,6.4797441634429767,10.00044760700451,ok,0.99999999999999944,5.5511151231257827e-16,2.1059518939699897e-15
90,0.25,0.050000000000000003,call,1,10.422789787883687,0.0011046478930508477,ok,0.049999999998672995,2.6540158959420523e-11,1.5656762433677788e-08
90,0.25,0.050000000000000003,put,0,2.4818601375380502e-06,0.0011046478930508477,ok,0.050000000000000003,0,7.9382741729333806e-14
90,0.25,0.10000000000000001,call,1,10.445378289706383,1.6474078146536459,ok,0.10000000000000966,9.6589403142388619e-14,1.5041370673281519e-12
90,0.25,0.10000000000000001,put,0,0.022590983682815979,1.6474078146536459,ok,0.10000000000000001,0,2.0996910310107264e-14
90,0.25,0.20000000000000001,call,1,11.065392023414148,10.228541956726287,ok,0.20000000000000001,0,4.1618989865916879e-14
90,0.25,0.20000000000000001,put,0,0.64260471739059888,10.228541956726287,ok,0.20000000000000001,0,6.6597976462430581e-15
90,0.25,0.5,call,1,15.511695522679176,16.948107354059061,ok,0.49999999999999961,7.7715611723760958e-16,4.6183139859788036e-15
90,0.25,0.5,put,0,5.0889082166556321,16.948107354059061,ok,0.50000000000000011,2.2204460492503131e-16,2.3698057222348636e-15
90,0.25,1,call,1,24.317433694428431,17.810627461991682,ok,1.0000000000000004,4.4408920985006262e-16,1.9210110566311729e-15
90,0.25,1,put,0,13.894646388404873,17.810627461991682,ok,0.99999999999999989,1.1102230246251565e-16,1.402616968786332e-15
90,1,0.050000000000000003,call,1,11.673995133150385,1.6002936085513462,ok,0.050000000000006241,1.2476131239225197e-13,3.8098669604552665e-12
90,1,0.050000000000000003,put,0,0.0091097775993103092,1.6002936085513462,ok,0.050000000000000003,0,2.3491472498475002e-14
90,1,0.10000000000000001,call,1,12.131362271858762,16.886904681676878,ok,0.10000000000000021,2.0816681711721685e-15,5.9437855850348332e-14
90,1,0.10000000000000001,put,0,0.4664769163076965,16.886904681676878,ok,0.10000000000000001,0,7.1475999058687651e-15
90,1,0.20000000000000001,call,1,14.659179809310572,30.32919132742181,ok,0.19999999999999982,9.7144514654701197e-16,7.8906987813738979e-15
90,1,0.20000000000000001,put,0,2.9942944537595189,30.32919132742181,ok,0.20000000000000001,0,2.9779918881332523e-15
90,1,0.5,call,1,24.788185002357785,34.843648816963885,ok,0.50000000000000011,2.2204460492503131e-16,2.0102482268424882e-15
90,1,0.5,put,0,13.123299646806714,34.843648816963885,ok,0.5,0,1.4043109134436362e-15
90,1,1,call,1,41.767525343409929,32.482249324963846,ok,1.0000000000000007,6.6613381477509392e-16,1.2071815802981842e-15
90,1,1,put,0,30.102639987858854,32.482249324963846,ok,1.0000000000000002,2.2204460492503131e-16,1.0089040953964341e-15
90,2,0.050000000000000003,call,1,13.308111966865511,6.2123051950876151,ok,0.050000000000001335,2.6645352591003757e-14,6.8826976179035802e-13
90,2,0.050000000000000003,put,0,0.047052658772364087,6.2123051950876151,ok,0.050000000000000003,0,1.4151742590696009e-14
90,2,0.10000000000000001,call,1,14.277629148312997,30.246576285498158,ok,0.099999999999999964,4.163336342344337e-16,2.5350224557951452e-14
90,2,0.10000000000000001,put,0,1.0165698402198604,30.246576285498158,ok,0.10000000000000001,0,4.7054227429314128e-15
90,2,0.20000000000000001,call,1,18.224922284910036,44.614748502850041,ok,0.20000000000000015,6.9388939039072284e-16,4.7612229763847293e-15
90,2,0.20000000000000001,put,0,4.9638629768168947,44.614748502850041,ok,0.20000000000000001,0,2.1846998003859402e-15
90,2,0.5,call,1,32.392630503338253,47.299290988922493,ok,0.50000000000000011,2.2204460492503131e-16,1.5429411178322964e-15
90,2,0.5,put,0,19.131571195245112,47.299290988922493,ok,0.50000000000000011,2.2204460492503131e-16,1.1537274064931717e-15
90,2,1,call,1,54.410135935059671,39.838849940977397,ok,1,0,1.1510506381671278e-15
90,2,1,put,0,41.149076626966526,39.838849940977397,ok,1,0,9.7997887518369771e-16
90,5,0.050000000000000003,call,1,17.783893190931479,14.151069376174762,ok,0.049999999999999975,5.5511151231257827e-16,2.4023856274157326e-13
90,5,0.050000000000000003,put,0,0.12466861911528593,14.151069376174762,ok,0.050000000000000003,0,8.3894686090791521e-15
90,5,0.10000000000000001,call,1,19.515629879061294,49.913471549766051,ok,0.099999999999999881,1.2490009027033011e-15,1.3235706425740972e-14
90,5,0.10000000000000001,put,0,1.8564053072450992,49.913471549766051,ok,0.10000000000000001,0,3.0345209326365586e-15
90,5,0.20000000000000001,call,1,25.647174887746814,67.21107212308506,ok,0.20000000000000009,4.163336342344337e-16,3.068804005303456e-15
90,5,0.20000000000000001,put,0,7.9879503159306147,67.21107212308506,ok,0.20000000000000001,0,1.5552951755463031e-15
90,5,0.5,call,1,45.956415826047554,64.402417718287907,ok,0.49999999999999983,3.3306690738754696e-16,1.3000332250165765e-15
90,5,0.5,put,0,28.297191254231368,64.402417718287907,ok,0.49999999999999983,3.3306690738754696e-16,9.9057901632560028e-16
90,5,1,call,1,72.553008898146729,40.815138613245068,ok,0.99999999999999967,3.3306690738754696e-16,1.5109940634446055e-15
90,5,1,put,0,54.893784326330533,40.815138613245068,ok,0.99999999999999967,3.3306690738754696e-16,1.2463887793246747e-15
100,0.0027397260273972603,0.050000000000000003,call,1,0.10716467380213146,2.0875855255459994,ok,0.049999999999994639,1.0727529975440575e-13,2.1659928217346685e-13
100,0.0027397260273972603,0.050000000000000003,put,0,0.10168552198236824,2.0875855255459994,ok,0.050000000000000003,0,2.0948928758543704e-13
100,0.0027397260273972603,0.10000000000000001,call,1,0.21155527046487776,2.0879233556730661,ok,0.10000000000000001,0,1.0746990101121625e-13
100,0.0027397260273972603,0.10000000000000001,put,0,0.20607611864510744,2.0879233556730661,ok,0.10000000000000001,0,1.0569316292901507e-13
100,0.0027397260273972603,0.20000000000000001,call,1,0.4203523730423484,2.0879877104668889,ok,0.19999999999999757,1.2212453270876722e-14,5.3618948720840928e-14
100,0.0027397260273972603,0.20000000000000001,put,0,0.41487322122258519,2.0879877104668889,ok,0.20000000000000001,0,5.31747946191099e-14
100,0.0027397260273972603,0.5,call,1,1.0467345281737934,2.0878615769370814,ok,0.50000000000000033,6.6613381477509392e-16,2.1531371613880339e-14
100,0.0027397260273972603,0.5,put,0,1.041255376354016,2.0878615769370814,ok,0.49999999999999944,1.1102230246251565e-15,2.1460288694412166e-14
100,0.0027397260273972603,1,call,1,2.0905473000244186,2.0873288112075681,ok,1.0000000000000036,3.5527136788005009e-15,1.0875976097255205e-14
100,0.0027397260273972603,1,put,0,2.0850681482046483,2.0873288112075681,ok,1.0000000000000036,3.5527136788005009e-15,1.085818718409634e-14
100,0.019178082191780823,0.050000000000000003,call,1,0.29572530513134865,5.5141319877073247,ok,0.050000000000000003,0,8.4575305991182205e-14
100,0.019178082191780823,0.050000000000000003,put,0,0.25738384964511596,5.5141319877073247,ok,0.050000000000000003,0,7.7437882198329236e-14
100,0.019178082191780823,0.10000000000000001,call,1,0.57164129490799809,5.5203814139357084,ok,0.10000000000000001,0,4.1367019810384683e-14
100,0.019178082191780823,0.10000000000000001,put,0,0.5332998394217654,5.5203814139357084,ok,0.10000000000000001,0,3.9587993618816604e-14
100,0.019178082191780823,0.20000000000000001,call,1,1.1237676695916363,5.521572583626031,ok,0.20000000000000001,0,2.0559032288168582e-14
100,0.019178082191780823,0.20000000000000001,put,0,1.0854262141054036,5.521572583626031,ok,0.20000000000000001,0,2.0114488745535625e-14
100,0.019178082191780823,0.5,call,1,2.7799773933091316,5.5192381327922169,ok,0.50000000000000078,1.5543122344752192e-15,8.3137640751308922e-15
100,0.019178082191780823,0.5,put,0,2.7416359378228918,5.5192381327922169,ok,0.49999999999999878,2.4424906541753444e-15,8.2425091308336738e-15
100,0.019178082191780823,1,call,1,5.5374136882610401,5.5093871557964036,ok,0.99999999999999867,1.3322676295501878e-15,4.2806578588365406e-15
100,0.019178082191780823,1,put,0,5.4990722327748145,5.5093871557964036,ok,1.0000000000000002,2.2204460492503131e-16,4.2627163804566935e-15
100,0.082191780821917804,0.050000000000000003,call,1,0.65672863367598922,11.343408244555272,ok,0.050000000000000003,0,4.3509040281149388e-14
100,0.082191780821917804,0.050000000000000003,put,0,0.49261505113114623,11.343408244555272,ok,0.050000000000000003,0,3.6266060058563521e-14
100,0.082191780821917804,0.10000000000000001,call,1,1.2257477935450041,11.398608150262255,ok,0.10000000000000046,4.5796699765787707e-15,2.0663838739726673e-14
100,0.082191780821917804,0.10000000000000001,put,0,1.061634211000154,11.398608150262255,ok,0.10000000000000001,0,1.8876031089838975e-14
100,0.082191780821917804,0.20000000000000001,call,1,2.3663896392418877,11.409152833527431,ok,0.19999999999999957,2.2204460492503131e-15,1.0192009189760066e-14
100,0.082191780821917804,0.20000000000000001,put,0,2.2022760566970518,11.409152833527431,ok,0.20000000000000001,0,9.7459713662549418e-15
100,0.082191780821917804,0.5,call,1,5.7868158850544873,11.388494423208815,ok,0.49999999999999978,4.4408920985006262e-16,4.1779645024940474e-15
100,0.082191780821917804,0.5,put,0,5.6227023025096514,11.388494423208815,ok,0.50000000000000011,2.2204460492503131e-16,4.1060477519537648e-15
100,0.082191780821917804,1,call,1,11.461796156835497,11.301635166481597,ok,0.999999999999999,9.9920072216264089e-16,2.2363909320104379e-15
100,0.082191780821917804,1,put,0,11.297682574290654,11.301635166481597,ok,0.999999999999999,9.9920072216264089e-16,2.2178566840666481e-15
100,0.25,0.050000000000000003,call,1,1.2608922033061845,19.4530981874716,ok,0.050000000000000003,0,2.7726335182760022e-14
100,0.25,0.050000000000000003,put,0,0.76338544547401455,19.4530981874716,ok,0.050000000000000003,0,2.0199047860379558e-14
100,0.25,0.10000000000000001,call,1,2.2432280504484865,19.742466434498798,ok,0.10000000000000027,2.6367796834847468e-15,1.2493535664976811e-14
100,0.25,0.10000000000000001,put,0,1.7457212926163095,19.742466434498798,ok,0.10000000000000001,0,1.0682262150006027e-14
100,0.25,0.20000000000000001,call,1,4.2215925831335213,19.798070277597265,ok,0.20000000000000001,0,6.0826388020396914e-15
100,0.25,0.20000000000000001,put,0,3.7240858253013513,19.798070277597265,ok,0.20000000000000001,0,5.6326106052741541e-15
100,0.25,0.5,call,1,10.148784442625036,19.689233671694339,ok,0.49999999999999989,2.2204460492503131e-16,2.5503290996621691e-15
100,0.25,0.5,put,0,9.6512776847928734,19.689233671694339,ok,0.49999999999999989,2.2204460492503131e-16,2.4766314434844112e-15
100,0.25,1,call,1,19.892581770156895,19.236018251280449,ok,0.99999999999999978,2.2204460492503131e-16,1.4583384577794554e-15
100,0.25,1,put,0,19.395075012324725,19.236018251280449,ok,0.99999999999999978,2.2204460492503131e-16,1.4381630797196571e-15
100,1,0.050000000000000003,call,1,3.0896400617782831,36.086511497317851,ok,0.049999999999999947,1.1102230246251565e-15,1.8892480555617455e-14
100,1,0.050000000000000003,put,0,1.1292100417123052,36.086511497317851,ok,0.050000000000000003,0,1.0035748950599887e-14
100,1,0.10000000000000001,call,1,4.967060815152891,38.282070475676477,ok,0.10000000000000001,0,7.2218531060116682e-15
100,1,0.10000000000000001,put,0,3.006630795086906,38.282070475676477,ok,0.10000000000000001,0,5.304256544410028e-15
100,1,0.20000000000000001,call,1,8.8273212253521223,38.715175415922687,ok,0.20000000000000001,0,3.3795415610581301e-15
100,1,0.20000000000000001,put,0,6.8668912052861373,38.715175415922687,ok,0.20000000000000001,0,2.9114811987084796e-15
100,1,0.5,call,1,20.346703000730948,37.870848709146237,ok,0.50000000000000011,2.2204460492503131e-16,1.5091908274211851e-15
100,1,0.5,put,0,18.386272980664955,37.870848709146237,ok,0.49999999999999994,1.1102230246251565e-16,1.4271985570335886e-15
100,1,1,call,1,38.523243550730214,34.502495431985253,ok,1.0000000000000004,4.4408920985006262e-16,1.0378292909694425e-15
100,1,1,put,0,36.562813530664229,34.502495431985253,ok,1.0000000000000004,4.4408920985006262e-16,1.0091215163986475e-15
100,2,0.050000000000000003,call,1,5.0542212714855026,46.1630753215005,ok,0.049999999999999628,7.4940054162198066e-15,1.8200361591694899e-14
100,2,0.050000000000000003,put,0,1.2108072992348546,46.1630753215005,ok,0.050000000000000003,0,7.4122923553846722e-15
100,2,0.10000000000000001,call,1,7.5538126544866842,51.951222165044129,ok,0.10000000000000001,0,5.8743454340562413e-15
100,2,0.10000000000000001,put,0,3.7103986822360255,51.951222165044129,ok,0.10000000000000001,0,3.8112348527241238e-15
100,2,0.20000000000000001,call,1,12.836346110429837,53.133374000294424,ok,0.1999999999999999,5.5511151231257827e-16,2.6369622009956207e-15
100,2,0.20000000000000001,put,0,8.9929321381791851,53.133374000294424,ok,0.20000000000000001,0,2.1443490891647367e-15
100,2,0.5,call,1,28.516893248989277,50.841108158447369,ok,0.49999999999999967,6.6613381477509392e-16,1.2496030757623444e-15
100,2,0.5,put,0,24.673479276738625,50.841108158447369,ok,0.49999999999999989,2.2204460492503131e-16,1.1556662639676445e-15
100,2,1,call,1,51.95767364114451,42.199367934037681,ok,1.0000000000000002,2.2204460492503131e-16,1.0229479525639488e-15
100,2,1,put,0,48.114259668893837,42.199367934037681,ok,0.99999999999999933,6.6613381477509392e-16,9.7934993507156156e-16
100,5,0.050000000000000003,call,1,10.077583112894075,54.021823780342523,ok,0.050000000000000121,2.3592239273284576e-15,2.3320165977836502e-14
100,5,0.050000000000000003,put,0,1.0254383053284428,54.021823780342523,ok,0.050000000000000003,0,5.4712090805275998e-15
100,5,0.10000000000000001,call,1,13.380271583478148,72.580813424262331,ok,0.099999999999999853,1.5265566588595902e-15,5.1231373017206598e-15
100,5,0.10000000000000001,put,0,4.3281267759125264,72.580813424262331,ok,0.10000000000000001,0,2.5964192565896327e-15
100,5,0.20000000000000001,call,1,20.948056950474935,76.780492885249842,ok,0.20000000000000012,5.5511151231257827e-16,2.0789974632356993e-15
100,5,0.20000000000000001,put,0,11.895912142909307,76.780492885249842,ok,0.20000000000000001,0,1.5091006677767489e-15
100,5,0.5,call,1,43.063563508812436,68.765392954162863,ok,0.50000000000000011,2.2204460492503131e-16,1.1213680373065818e-15
100,5,0.5,put,0,34.011418701246811,68.765392954162863,ok,0.50000000000000011,2.2204460492503131e-16,9.8492669037511146e-16
100,5,1,call,1,71.28911947425263,43.16157401393157,ok,0.99999999999999911,8.8817841970012523e-16,1.379497882610766e-15
100,5,1,put,0,62.236974666687011,43.16157401393157,ok,1.0000000000000002,2.2204460492503131e-16,1.2570098283260428e-15
110,0.0027397260273972603,0.050000000000000003,call,0,1.785697600906446e-292,4.7418821339038492e-288,ok,0.050000000000000003,0,6.176748584611982e-12
110,0.0027397260273972603,0.050000000000000003,put,1,9.9936989641485354,4.7418821339038492e-288,zero_time_value,0,1,2.6073854773985793e+278
110,0.0027397260273972603,0.10000000000000001,call,0,7.9496548924819141e-76,2.6565220726693489e-72,ok,0.10000000000000001,0,1.5447114639125285e-12
110,0.0027397260273972603,0.10000000000000001,put,1,9.9936989641485354,2.6565220726693489e-72,zero_time_value,0,1,5.8321347574908677e+61
110,0.0027397260273972603,0.20000000000000001,call,0,5.3616648887875342e-21,2.2982639992663461e-18,ok,0.20000000000000001,0,3.867710563469909e-13
110,0.0027397260273972603,0.20000000000000001,put,1,9.9936989641485354,2.2982639992663461e-18,zero_time_value,0,1,8509903.6222062074
110,0.0027397260273972603,0.5,call,0,9.1265332935434526e-05,0.0029090698277326335,ok,0.49999999999999678,6.4392935428259079e-15,6.2894783414969665e-14
110,0.0027397260273972603,0.5,put,1,9.9937902294814762,0.0029090698277326335,ok,0.50000000000184364,3.6872727093850699e-12,4.5971422832622596e-10
110,0.0027397260273972603,1,call,0,0.074513996825711803,0.41795183429984645,ok,0.99999999999999822,1.7763568394002505e-15,1.7109876737883271e-14
110,0.0027397260273972603,1,put,1,10.06821296097425,0.41795183429984645,ok,1.0000000000000036,3.5527136788005009e-15,4.750688613479167e-13
110,0.019178082191780823,0.050000000000000003,call,0,2.3400651340498852e-44,8.9350341638398618e-41,ok,0.050000000000000003,0,8.7996352669921693e-13
110,0.019178082191780823,0.050000000000000003,put,1,9.9559067746336325,8.9350341638398618e-41,zero_time_value,0,1,1.9723154930969995e+30
110,0.019178082191780823,0.10000000000000001,call,0,7.2781142275600069e-13,3.629912087160221e-10,ok,0.10000000000000001,0,2.2064760018613811e-13
110,0.019178082191780823,0.10000000000000001,put,1,9.955906774634343,3.629912087160221e-10,ok,0.099951886685288011,0.00048113314711994981,0.061740259775596613
110,0.019178082191780823,0.20000000000000001,call,0,0.00022618106670482113,0.016295466506837341,ok,0.20000000000000001,0,5.612988300692982e-14
110,0.019178082191780823,0.20000000000000001,put,1,9.9561329557003404,0.016295466506837341,ok,0.20000000000019047,9.5229379937222802e-13,1.8360411807876135e-10
110,0.019178082191780823,0.5,call,0,0.28357765791527889,2.261854697754381,ok,0.49999999999999906,1.8873791418627661e-15,1.0654910467490025e-14
110,0.019178082191780823,0.5,put,1,10.23948443254892,2.261854697754381,ok,0.50000000000000233,4.6629367034256575e-15,1.1242723269931951e-13
110,0.019178082191780823,1,call,0,2.1231277406649838,4.5684822467621302,ok,1.0000000000000002,2.2204460492503131e-16,4.1616256204355677e-15
110,0.019178082191780823,1,put,1,12.079034515298616,4.5684822467621302,ok,1.0000000000000002,2.2204460492503131e-16,1.229652619153984e-14
110,0.082191780821917804,0.050000000000000003,call,0,7.0302302499377056e-12,6.4081156555133927e-09,ok,0.050000000000000003,0,2.0328715266695038e-13
110,0.082191780821917804,0.050000000000000003,put,1,9.811259257944684,6.4081156555133927e-09,ok,0.049998427809149003,3.1443817019999321e-05,0.0063622659993456459
110,0.082191780821917804,0.10000000000000001,call,0,0.00043257225153503498,0.057593142490973942,ok,0.10000000000000001,0,5.1827108658631987e-14
110,0.082191780821917804,0.10000000000000001,put,1,9.8116918301892042,0.057593142490973942,ok,0.10000000000009152,9.1510132804728528e-13,9.5067423193144456e-11
110,0.082191780821917804,0.20000000000000001,call,0,0.12882298750466248,3.1525021591990896,ok,0.20000000000000001,0,1.4420297479267723e-14
110,0.082191780821917804,0.20000000000000001,put,1,9.9400822454423121,3.1525021591990896,ok,0.19999999999999513,2.4424906541753444e-14,2.6385717453201983e-13
110,0.082191780821917804,0.5,call,0,2.315525563525437,9.6488501210371265,ok,0.5,0,3.9938694516248733e-15
110,0.082191780821917804,0.5,put,1,12.126784821463104,9.6488501210371265,ok,0.50000000000000033,6.6613381477509392e-16,1.1172449842715566e-14
110,0.082191780821917804,1,call,0,7.6696167138305285,11.237400314503816,ok,1.0000000000000007,6.6613381477509392e-16,2.0968541051211191e-15
110,0.082191780821917804,1,put,1,17.480875971768178,11.237400314503816,ok,0.99999999999999878,1.2212453270876722e-15,3.4050545598294175e-15
110,0.25,0.050000000000000003,call,0,9.7002434858564635e-05,0.030528902415226548,ok,0.050000000000000003,0,6.5335558049511442e-14
110,0.25,0.050000000000000003,put,1,9.4278707927940815,0.030528902415226548,ok,0.050000000000384924,7.6984252306289136e-12,4.2967378813814652e-10
110,0.25,0.10000000000000001,call,0,0.073315751961314568,4.0724360026871373,ok,0.10000000000000001,0,1.7776876808468913e-14
110,0.25,0.10000000000000001,put,1,9.5010895423205426,4.0724360026871373,ok,0.10000000000000446,4.4547698863084406e-14,4.785770096597177e-13
110,0.25,0.20000000000000001,call,0,1.041333249442193,13.827966968429108,ok,0.20000000000000001,0,6.0783044869891902e-15
110,0.25,0.20000000000000001,put,1,10.469107039801415,13.827966968429108,ok,0.20000000000000073,3.6082248300317588e-15,2.6378275788760551e-14
110,0.25,0.5,call,0,6.3445441076613704,19.349752593246556,ok,0.49999999999999994,1.1102230246251565e-16,2.3439807585079411e-15
110,0.25,0.5,put,1,15.772317898020574,19.349752593246556,ok,0.49999999999999939,1.2212453270876722e-15,4.0288405513092158e-15
110,0.25,1,call,0,16.236938321213763,19.849477908987261,ok,0.99999999999999989,1.1102230246251565e-16,1.4026611067148722e-15
110,0.25,1,put,1,25.664712111572975,19.849477908987261,ok,0.99999999999999989,1.1102230246251565e-16,1.8119778498124044e-15
110,1,0.050000000000000003,call,0,0.14849177116541679,13.187238824377562,ok,0.050000000000000003,0,1.5504829195919824e-14
110,1,0.050000000000000003,put,1,7.8925170865845047,13.187238824377562,ok,0.049999999999999739,5.2735593669694936e-15,2.1668234631643024e-13
110,1,0.10000000000000001,call,0,1.340268443721115,30.847496106646027,ok,0.10000000000000001,0,5.7137068140996053e-15
110,1,0.10000000000000001,put,1,9.0842937591402091,30.847496106646027,ok,0.10000000000000001,0,1.9093183464474392e-14
110,1,0.20000000000000001,call,0,4.8946746590840462,38.015404262333931,ok,0.20000000000000001,0,2.8216412560456466e-15
110,1,0.20000000000000001,put,1,12.638699974503147,38.015404262333931,ok,0.20000000000000029,1.3877787807814457e-15,4.9960400959003922e-15
110,1,0.5,call,0,16.662262337197646,39.302710907124258,ok,0.5,0,1.4045500078392071e-15
110,1,0.5,put,1,24.406287652616733,39.302710907124258,ok,0.49999999999999978,4.4408920985006262e-16,1.7375263961945245e-15
110,1,1,call,0,35.624755408452323,36.091267230200167,ok,1.0000000000000004,4.4408920985006262e-16,1.0077143426503604e-15
110,1,1,put,1,43.368780723871403,36.091267230200167,ok,1,0,1.1212141602410268e-15
110,2,0.050000000000000003,call,0,0.88339418803418468,41.842548728181335,ok,0.050000000000000003,0,7.9656076574350709e-15
110,2,0.050000000000000003,put,1,6.4576255516260233,41.842548728181335,ok,0.050000000000000051,9.7144514654701197e-16,2.8178937595132484e-14
110,2,0.10000000000000001,call,0,3.3238802675247783,52.535016762615498,ok,0.10000000000000001,0,3.8147728306057763e-15
110,2,0.10000000000000001,put,1,8.8981116311166204,52.535016762615498,ok,0.10000000000000009,8.3266726846886741e-16,6.968107778153469e-15
110,2,0.20000000000000001,call,0,8.7645038993084228,55.220829771007075,ok,0.20000000000000001,0,2.125570761704387e-15
110,2,0.20000000000000001,put,1,14.338735262900265,55.220829771007075,ok,0.20000000000000012,5.5511151231257827e-16,2.8322713930641901e-15
110,2,0.5,call,0,25.150170902317065,53.24485163345188,ok,0.49999999999999994,1.1102230246251565e-16,1.1535408653819245e-15
110,2,0.5,put,1,30.724402265908907,53.24485163345188,ok,0.49999999999999994,1.1102230246251565e-16,1.2856031214874734e-15
110,2,1,call,0,49.716767557825492,44.242927535254978,ok,1,0,9.7922320600117294e-16
110,2,1,put,1,55.290998921417327,44.242927535254978,ok,1,0,1.0401574118062812e-15
110,5,0.050000000000000003,call,1,4.4568992903074118,84.450319146452003,ok,0.050000000000000003,0,5.4290804248973173e-15
110,5,0.050000000000000003,put,0,4.0118342469923576,84.450319146452003,ok,0.050000000000000003,0,5.0914071341424176e-15
110,5,0.10000000000000001,call,1,8.6724844636219842,84.110865394882268,ok,0.10000000000000013,1.2490009027033011e-15,2.8144183732233247e-15
110,5,0.10000000000000001,put,0,8.2274194203069229,84.110865394882268,ok,0.10000000000000001,0,2.7285648576284205e-15
110,5,0.20000000000000001,call,1,17.014808367884093,82.562097970019963,ok,0.20000000000000001,0,1.5796576160242682e-15
110,5,0.20000000000000001,put,0,16.569743324569039,82.562097970019963,ok,0.20000000000000001,0,1.5565715219101714e-15
110,5,0.5,call,1,40.446378215433882,72.410180282045474,ok,0.5,0,9.9164367649540162e-16
110,5,0.5,put,0,40.001313172118827,72.410180282045474,ok,0.5,0,9.8573037971285609e-16
110,5,1,call,1,70.111803982732425,45.313431944810645,ok,0.99999999999999933,6.6613381477509392e-16,1.2732958207266337e-15
110,5,1,put,0,69.666738939417371,45.313431944810645,ok,0.99999999999999933,6.6613381477509392e-16,1.2677961626723118e-15
125,0.0027397260273972603,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
125,0.0027397260273972603,0.050000000000000003,put,1,24.99246613810098,0,zero_time_value,0,1,inf
125,0.0027397260273972603,0.10000000000000001,call,0,0,0,zero_time_value,0,1,-nan
125,0.0027397260273972603,0.10000000000000001,put,1,24.99246613810098,0,zero_time_value,0,1,inf
125,0.0027397260273972603,0.20000000000000001,call,0,2.4790184894480361e-102,5.6661112851851066e-99,ok,0.20000000000000001,0,9.0469962473362074e-13
125,0.0027397260273972603,0.20000000000000001,put,1,24.99246613810098,5.6661112851851066e-99,zero_time_value,0,1,2.0074228699372955e+88
125,0.0027397260273972603,0.5,call,0,2.5721671175383074e-18,3.8884189714681127e-16,ok,0.49999999999998118,3.7636560534792807e-14,1.4535570991838135e-13
125,0.0027397260273972603,0.5,put,1,24.99246613810098,3.8884189714681127e-16,zero_time_value,0,1,18985.115048663662
125,0.0027397260273972603,1,call,0,1.2673551245221933e-05,0.00026512455977140993,ok,1.0000000000000009,8.8817841970012523e-16,3.6975295500267785e-14
