payoff,replication,estimate,std_error,z_score,covered_95
atm_call,180,10.424625280742545,0.14767857757797045,-0.17577560583762106,1
otm_digital_k130,180,0.11291093268823474,0.0030767643601561246,-1.222448322590302,1
atm_call,181,10.43883767544804,0.14766749950596686,-0.079542870142767896,1
otm_digital_k130,181,0.12061589102669053,0.003165362711600255,1.2459150077570507,1
atm_call,182,10.563696062871228,0.14788606751353028,0.76486238756283897,1
otm_digital_k130,182,0.12451593166714342,0.0032085712663355555,2.4446437048563561,0
atm_call,183,10.745182118338294,0.14953449300365049,1.970104289888162,0
otm_digital_k130,183,0.11557437507683674,0.0031078926801593244,-0.35321137357297799,1
atm_call,184,10.378383861664386,0.14752994985858031,-0.4893901922313017,1
otm_digital_k130,184,0.11747683392583814,0.0031297988794685835,0.25711422283516261,1
atm_call,185,10.617216262972688,0.14795388944419657,1.1262474505611837,1
otm_digital_k130,185,0.11947441571728967,0.0031525129981101112,0.88890913365191349,1
atm_call,186,10.531141907949262,0.14736518813322458,0.54665784222311442,1
otm_digital_k130,186,0.12746474288309567,0.0032405470909093932,3.3304946544546974,0
atm_call,187,10.339009214583658,0.14868405865619014,-0.75041237514165071,1
otm_digital_k130,187,0.11253044091843444,0.0030722728602922762,-1.3480824748374627,1
atm_call,188,10.347674794660115,0.14439014649247203,-0.71271329813908491,1
otm_digital_k130,188,0.11367191622783532,0.0030857136702105675,-0.97228784395707302,1
atm_call,189,10.499831162192098,0.14821595762803055,0.33226914830683651,1
otm_digital_k130,189,0.1149085144796862,0.0031001613570789443,-0.56887478956538429,1
atm_call,190,10.488478440875804,0.15054191255902619,0.25172304540368684,1
otm_digital_k130,190,0.11167433443638378,0.0030621256100765073,-1.6321288932378484,1
atm_call,191,10.178368058709111,0.14576060387751813,-1.8675520424241692,1
otm_digital_k130,191,0.11452802270988598,0.0030957283582343166,-0.69259804521419621,1
atm_call,192,10.498609797264763,0.14999547338924402,0.32018449619864447,1
otm_digital_k130,192,0.11624023567398722,0.0031155905860550752,-0.13861976835436438,1
atm_call,193,10.481877444785841,0.1473081957506556,0.2124380957951636,1
otm_digital_k130,193,0.11538412919193662,0.0031056871515183805,-0.41471946932803389,1
atm_call,194,10.203917215938459,0.14549051714562256,-1.6954119147174482,1
otm_digital_k130,194,0.11709634215603784,0.0031254391880825502,0.13573261586474336,1
atm_call,195,10.536896841886184,0.14693457139220767,0.58742655920124276,1
otm_digital_k130,195,0.11557437507683674,0.0031078926801593252,-0.35321137357297788,1
atm_call,196,10.26805655435399,0.14619251435390823,-1.2485387411129165,1
otm_digital_k130,196,0.11481339153723616,0.0030990541398500824,-0.59977222023200105,1
atm_call,197,10.212122490321144,0.14799754620160607,-1.6112502401868753,1
otm_digital_k130,197,0.11138896560903358,0.0030587303873362689,-1.7272370693909156,1
atm_call,198,10.391550081554648,0.14779567020085249,-0.39942638746234366,1
otm_digital_k130,198,0.11804757158053858,0.0031363183976645575,0.43855670465396185,1
atm_call,199,10.591974943066292,0.15046310158623094,0.93970793762821525,1
otm_digital_k130,199,0.12223298104834171,0.0031834076183505171,1.7468271725472135,1
atm_call,200,10.48518843543169,0.15009547251055955,0.23055234556595161,1
otm_digital_k130,200,0.11500363742213632,0.0031012678872153819,-0.5379995401413139,1
atm_call,201,10.53067614895123,0.1476325431349399,0.54251301958859177,1
otm_digital_k130,201,0.11899880100503932,0.0031471312459244627,0.73930278209374212,1
atm_call,202,10.660857389619922,0.14983381187931796,1.4033802837755638,1
otm_digital_k130,202,0.11918904688993945,0.0031492859124431982,0.79920618216388362,1
atm_call,203,10.40390594300977,0.14627760693415831,-0.31910304081465424,1
otm_digital_k130,203,0.11557437507683674,0.0031078926801593257,-0.35321137357297783,1
atm_call,204,10.419602113175754,0.14675896904969507,-0.21110436527600063,1
otm_digital_k130,204,0.12166224339364132,0.0031770599303290853,1.5706739513129719,1
atm_call,205,10.709598456148775,0.14800771413063829,1.750009352449067,1
otm_digital_k130,205,0.11566949801928679,0.003108994421150505,-0.32249015733370173,1
atm_call,206,10.46279969836503,0.14519427474690724,0.084136417918503167,1
otm_digital_k130,206,0.11538412919193655,0.0031056871515183796,-0.41471946932805637,1
atm_call,207,10.497558755736247,0.14843136232447471,0.31647748033200185,1
otm_digital_k130,207,0.11091335089678322,0.0030530573642679796,-1.8862296168846311,1
atm_call,208,10.590575025928398,0.14808557629940414,0.94534158721716932,1
otm_digital_k130,208,0.11376703917028537,0.0030868291904473516,-0.94112073256856688,1
atm_call,209,10.241229169133707,0.14475509976718856,-1.44626616532717,1
otm_digital_k130,209,0.1156694980192868,0.003108994421150505,-0.32249015733369729,1
atm_call,210,10.564796381181408,0.14874232588905523,0.76785681757489033,1
otm_digital_k130,210,0.11823781746543872,0.0031384862542131243,0.49887086299125954,1
atm_call,211,10.418459940166329,0.14691675347822147,-0.21865193219085952,1
otm_digital_k130,211,0.11452802270988591,0.0030957283582343162,-0.69259804521421875,1
atm_call,212,10.400438845435271,0.14591285922022421,-0.34366214888981311,1
otm_digital_k130,212,0.11890367806258925,0.0031460529278241295,0.70932053416514651,1
atm_call,213,10.318770663902187,0.146344238854419,-0.90070445762124385,1
otm_digital_k130,213,0.10872552322043157,0.0030267282429351037,-2.6254735348078735,0
atm_call,214,10.584194059133477,0.14922773567015862,0.89534620590403291,1
otm_digital_k130,214,0.11909392394748937,0.0031482089072394064,0.76926465159511248,1
atm_call,215,10.259777215058779,0.14553535356343175,-1.3110653353627091,1
otm_digital_k130,215,0.11966466160218979,0.0031546611203002619,0.94861012601941241,1
atm_call,216,10.415276462033557,0.14856436609995094,-0.23765530778921679,1
otm_digital_k130,216,0.11433777682498578,0.0030935077214816345,-0.75459365370822773,1
atm_call,217,10.480099274668955,0.14658492115770691,0.20135565275264269,1
otm_digital_k130,217,0.12404031695489307,0.0032033585591949823,2.3001480163467893,0
atm_call,218,10.71455496181143,0.14783129937603448,1.7856258501416729,1
otm_digital_k130,218,0.111959703263734,0.0030655144156660191,-1.5372346094661535,1
atm_call,219,10.482806116348591,0.14756956319725084,0.21835494708329606,1
otm_digital_k130,219,0.11424265388253572,0.0030923963661742882,-0.78562511046508177,1
atm_call,220,10.72629675639781,0.14976968937944857,1.8409144423991357,1
otm_digital_k130,220,0.11585974390418692,0.0031111958600981066,-0.26111317051594413,1
atm_call,221,10.25741306933892,0.14731586296833404,-1.3112674966181539,1
otm_digital_k130,221,0.12194761222099151,0.0031802366385362858,1.6588369675869024,1
atm_call,222,10.458807149341659,0.14638405626541076,0.056178093201615507,1
otm_digital_k130,222,0.11481339153723617,0.0030990541398500824,-0.59977222023199661,1
atm_call,223,10.269989126572048,0.14456723792796294,-1.2492072768485201,1
otm_digital_k130,223,0.11595486684663701,0.0031122955594996404,-0.23045731324807553,1
atm_call,224,10.472649908527849,0.14617340605363086,0.15095999291555459,1
otm_digital_k130,224,0.11072310501188311,0.0030507831249301965,-1.9499954155430914,1
atm_call,225,10.334338605414217,0.14466443598687759,-0.80354902694866714,1
otm_digital_k130,225,0.11785732569563843,0.003134147886707061,0.37815942934667107,1
atm_call,226,10.350502132853482,0.14701397642816155,-0.68076139264877078,1
otm_digital_k130,226,0.11129384266658353,0.0030575972166956944,-1.7589875551175185,1
atm_call,227,10.309400898421108,0.1485245336304763,-0.95056803285913405,1
otm_digital_k130,227,0.11576462096173687,0.003110095480889002,-0.29179077078268523,1
atm_call,228,10.294630147055345,0.1434321017331085,-1.0872979148028914,1
otm_digital_k130,228,0.11738171098338807,0.0031287099600037006,0.22680046189836306,1
atm_call,229,10.467725532511649,0.14667002761618236,0.11687432398224332,1
otm_digital_k130,229,0.11785732569563848,0.0031341478867070601,0.37815942934668451,1
atm_call,230,10.540288944510133,0.14713208106488582,0.60969281257580921,1
otm_digital_k130,230,0.11528900624948651,0.0031045833624146475,-0.44550643624881187,1
atm_call,231,10.55374757543102,0.14928641221521627,0.69104750870926279,1
otm_digital_k130,231,0.12185248927854145,0.0031791783731360147,1.6294685453959583,1
atm_call,232,10.625283373752792,0.14791018210170193,1.1811208605444021,1
otm_digital_k130,232,0.1195695386597397,0.0031535873855851148,0.91876970134724623,1
atm_call,233,10.652363942657175,0.14860152899305923,1.3578620074699834,1
otm_digital_k130,233,0.11424265388253574,0.0030923963661742878,-0.78562511046507744,1
atm_call,234,10.285013009426624,0.14548575584817369,-1.1380534251869496,1
otm_digital_k130,234,0.11081822795433317,0.0030519206046951504,-1.918100410598583,1
atm_call,235,10.274592888855365,0.14608659992112749,-1.2047010706334713,1
otm_digital_k130,235,0.11357679328538522,0.0030845974531849472,-1.0034777246969355,1
atm_call,236,10.520674511937266,0.14805687717021657,0.47340549855805508,1
otm_digital_k130,236,0.11757195686828824,0.0031308871311759882,0.28740695888230045,1
atm_call,237,10.361124812533014,0.14490773515530272,-0.61734978851653988,1
otm_digital_k130,237,0.11804757158053858,0.0031363183976645566,0.43855670465396196,1
atm_call,238,10.469468011529644,0.14862227486851518,0.12706331780212857,1
otm_digital_k130,238,0.11747683392583814,0.0031297988794685831,0.25711422283516266,1
atm_call,239,10.674769476230882,0.14814748833954047,1.5132615919313988,1
otm_digital_k130,239,0.11719146509848795,0.003126530115010252,0.16610969991345448,1
atm_call,240,10.502525448270452,0.14603311321603835,0.35568560404557026,1
otm_digital_k130,240,0.11509876036458638,0.0031023737309945976,-0.50714642759124562,1
atm_call,241,10.521348664777898,0.1483625463836781,0.47697410375623533,1
otm_digital_k130,241,0.11899880100503933,0.003147131245924464,0.73930278209374622,1
atm_call,242,10.728166272321435,0.14975264555152401,1.8536079887842705,1
otm_digital_k130,242,0.11842806335033886,0.0031406514618494341,0.55910222842480428,1
atm_call,243,10.404856417590745,0.14882964307720151,-0.30724493890700205,1
otm_digital_k130,243,0.11633535861643729,0.0031166875734152926,-0.10805045258575709,1
atm_call,244,10.628212022722543,0.14821434899613958,1.1984565039760049,1
otm_digital_k130,244,0.1122450720910842,0.0030688968253630693,-1.4425529042362881,1
atm_call,245,10.568903309837173,0.14815617218667138,0.7986149743565486,1
otm_digital_k130,245,0.11547925213438667,0.0031067902571906979,-0.38395446302357999,1
atm_call,246,10.635202562765341,0.14797303243113194,1.2476529509910157,1
otm_digital_k130,246,0.11899880100503928,0.0031471312459244631,0.73930278209372879,1
atm_call,247,10.359275837630989,0.14809093103329188,-0.61656533534815194,1
otm_digital_k130,247,0.11595486684663704,0.0031122955594996412,-0.23045731324806656,1
atm_call,248,10.57014116651116,0.14836952208596346,0.80580966120750419,1
otm_digital_k130,248,0.11100847383923332,0.0030541934044528442,-1.8543829843331534,1
atm_call,249,10.509434707096364,0.14912543613065171,0.3946418293070621,1
otm_digital_k130,249,0.10967675264493229,0.0030382230831245962,-2.302452875575776,0
atm_call,250,10.700185239878786,0.14920647522189009,1.6728608280709316,1
otm_digital_k130,250,0.12337445635774257,0.0031960345942248954,2.0970793778453465,0
atm_call,251,10.834227748234095,0.14963651463598568,2.5638406306229444,0
otm_digital_k130,251,0.11338654740048508,0.003082362925738789,-1.0659259788626749,1
atm_call,252,10.334195552517045,0.14670489839243869,-0.79334787688660025,1
otm_digital_k130,252,0.11557437507683674,0.0031078926801593244,-0.35321137357297799,1
atm_call,253,10.175464536699527,0.14480912744575652,-1.8998735807525591,1
otm_digital_k130,253,0.11652560450133746,0.003118879520187729,-0.046976363475218809,1
atm_call,254,10.577374757679641,0.14758798912950227,0.85908877979790232,1
otm_digital_k130,254,0.11462314565233604,0.0030968376411667476,-0.66163380338054001,1
atm_call,255,10.401771489258525,0.14631677998176912,-0.33360550261635763,1
otm_digital_k130,255,0.11671585038623761,0.0031210687677762378,0.014011952372183481,1
atm_call,256,10.250115319858901,0.14590426168101292,-1.3739711919102697,1
otm_digital_k130,256,0.11909392394748936,0.003148208907239406,0.76926465159510815,1
atm_call,257,10.364504489572896,0.14646512657622188,-0.5877104306318125,1
otm_digital_k130,257,0.11842806335033884,0.0031406514618494349,0.55910222842479973,1
atm_call,258,10.29697710178092,0.14485779859165793,-1.0603948969128998,1
otm_digital_k130,258,0.11690609627113777,0.0031232553218568022,0.074914833310984863,1
atm_call,259,10.255233257643408,0.14721094328385811,-1.3270094612834624,1
otm_digital_k130,259,0.11757195686828824,0.0031308871311759882,0.28740695888230045,1
atm_call,260,10.357734671854919,0.14586069117464512,-0.6365587574205277,1
otm_digital_k130,260,0.11956953865973975,0.0031535873855851161,0.91876970134726343,1
atm_call,261,10.609492992643045,0.14660708064940484,1.0839136810691226,1
otm_digital_k130,261,0.11690609627113772,0.0031232553218568031,0.074914833310971513,1
atm_call,262,10.38783995357905,0.14884409908332505,-0.42153917416219294,1
otm_digital_k130,262,0.1196646616021898,0.0031546611203002624,0.94861012601941674,1
atm_call,263,10.689552077716483,0.14813231189727966,1.6132098559066708,1
otm_digital_k130,263,0.1190939239474894,0.0031482089072394064,0.76926465159512125,1
atm_call,264,10.972969073480311,0.15087024731429716,3.4624819047755122,0
otm_digital_k130,264,0.11681097332868765,0.0031221623811511588,0.044474051129663232,1
atm_call,265,10.810002335411072,0.15139436700929523,2.3740563821866258,0
otm_digital_k130,265,0.11538412919193659,0.0031056871515183796,-0.41471946932804293,1
atm_call,266,10.875656761968193,0.15100269333798022,2.8150040266581646,0
otm_digital_k130,266,0.11643048155888738,0.0031177838845551469,-0.077502665153557124,1
atm_call,267,10.593337137318533,0.14765512052776705,0.96680402699707046,1
otm_digital_k130,267,0.11643048155888737,0.0031177838845551473,-0.077502665153561565,1
atm_call,268,10.445599875322554,0.14804183745879795,-0.033664111095512803,1
otm_digital_k130,268,0.11424265388253571,0.0030923963661742878,-0.78562511046508643,1
atm_call,269,10.488474693777002,0.14904055420105733,0.25423363321862152,1
otm_digital_k130,269,0.11509876036458634,0.0031023737309945976,-0.50714642759125894,1
atm_call,270,10.61748691470514,0.14903635187490646,1.1198834406499654,1
otm_digital_k130,270,0.12204273516344157,0.0031812942674492688,1.6881861885836977,1
atm_call,271,10.46442443406891,0.14723179312823798,0.094007290064749255,1
otm_digital_k130,271,0.11538412919193658,0.0031056871515183801,-0.41471946932804737,1
atm_call,272,10.598184957360759,0.14864420616659682,0.99298444911993999,1
otm_digital_k130,272,0.11138896560903364,0.0030587303873362685,-1.7272370693908976,1
atm_call,273,10.507535803922837,0.14740013139592342,0.3863784326237123,1
otm_digital_k130,273,0.11614511273153717,0.0031144929217599591,-0.1692106551580283,1
atm_call,274,10.379195031507795,0.14539888442694121,-0.49098410183213193,1
otm_digital_k130,274,0.12071101396914058,0.0031664293096464067,1.275536402320121,1
atm_call,275,10.171405078485325,0.14519512652108885,-1.9227814348140415,1
otm_digital_k130,275,0.1130060556306848,0.0030778854759797316,-1.1910977576127835,1
atm_call,276,10.363839021449259,0.14593626462861664,-0.59440024011195558,1
otm_digital_k130,276,0.1196646616021898,0.0031546611203002624,0.94861012601941674,1
atm_call,277,10.236312000253987,0.14709988932393295,-1.4566399262185024,1
otm_digital_k130,277,0.1136719162278353,0.0030857136702105671,-0.97228784395707768,1
atm_call,278,10.51932477833887,0.14777999782346732,0.46515906865444162,1
otm_digital_k130,278,0.12052076808424043,0.0031642954680520907,1.216273892177461,1
atm_call,279,10.698388439877222,0.14806281964154902,1.6736468229606332,1
otm_digital_k130,279,0.11595486684663701,0.0031122955594996417,-0.23045731324807545,1
atm_call,280,10.479075499302738,0.14793117531763664,0.1926025873586798,1
otm_digital_k130,280,0.1157646209617369,0.003110095480889002,-0.29179077078267629,1
atm_call,281,10.353115557740555,0.14755726204441855,-0.6605436634874341,1
otm_digital_k130,281,0.1163353586164373,0.0031166875734152926,-0.10805045258575263,1
atm_call,282,10.481860979576583,0.1474717659874103,0.21209081739553048,1
otm_digital_k130,282,0.11148408855148365,0.0030598628425842038,-1.6955104966234458,1
atm_call,283,10.419918886902193,0.14791210752544398,-0.20731693839249776,1
otm_digital_k130,283,0.11110359678168336,0.0030553287260521966,-1.8225604630193006,1
atm_call,284,10.55705240711891,0.14791195194703835,0.71981225000317617,1
otm_digital_k130,284,0.11947441571728964,0.0031525129981101112,0.88890913365190471,1
atm_call,285,10.524402952731959,0.14727489956898743,0.50123531411291156,1
otm_digital_k130,285,0.11671585038623758,0.0031210687677762383,0.014011952372174586,1
atm_call,286,10.512048734562736,0.14632741783431444,0.4200522587419821,1
otm_digital_k130,286,0.12080613691159066,0.0031674952628426298,1.3051381136297002,1
atm_call,287,10.354927373361459,0.14559442362960046,-0.65700455030781646,1
otm_digital_k130,287,0.12270859576059211,0.0031886799013481374,1.8930961488880511,1
atm_call,288,10.295859998025691,0.14691749479251837,-1.0531324018175334,1
otm_digital_k130,288,0.11937929277483958,0.003151437957207633,0.8590283839587578,1
atm_call,289,10.581940010476131,0.14901970684192892,0.88147025030666526,1
otm_digital_k130,289,0.11652560450133746,0.003118879520187729,-0.046976363475218809,1
atm_call,290,10.438772577345853,0.14636653546643483,-0.080694639673328308,1
otm_digital_k130,290,0.11157921149393374,0.0030609945832335058,-1.6638077875980906,1
atm_call,291,10.640085812817098,0.14979613411557957,1.2650676317543126,1
otm_digital_k130,291,0.12156712045119121,0.0031759997516470884,1.5412477061244798,1
atm_call,292,10.426611852641116,0.14615664619461549,-0.16401388625539873,1
otm_digital_k130,292,0.1131011785731349,0.0030790058896843983,-1.1597702875925142,1
atm_call,293,10.436050139371329,0.14655280663145467,-0.099168573760378673,1
otm_digital_k130,293,0.1216622433936413,0.0031770599303290853,1.5706739513129677,1
atm_call,294,10.728699996283181,0.14964155819908889,1.8585507090725011,1
otm_digital_k130,294,0.11833294040788885,0.0031395691888026242,0.52899687463458511,1
atm_call,295,10.350249857857818,0.14584185973318584,-0.68796238961358691,1
otm_digital_k130,295,0.1222329810483417,0.0031834076183505171,1.7468271725472091,1
atm_call,296,10.331491309218334,0.14577991361639683,-0.81693190792109993,1
otm_digital_k130,296,0.11747683392583814,0.0031297988794685835,0.25711422283516261,1
atm_call,297,10.461117137212197,0.14506969970701669,0.072610373137327183,1
otm_digital_k130,297,0.11804757158053859,0.0031363183976645566,0.4385567046539664,1
atm_call,298,10.56339341176254,0.14995261146732605,0.75230326749974852,1
otm_digital_k130,298,0.11871343217768908,0.0031438943185636385,0.64929474452197367,1
atm_call,299,10.47638190927055,0.14719456441426942,0.17526691415310811,1
otm_digital_k130,299,0.11310117857313487,0.0030790058896843992,-1.1597702875925231,1
atm_call,300,10.515599156192451,0.1489122411225689,0.43660335454481841,1
otm_digital_k130,300,0.12147199750874116,0.0031749389339271179,1.5118021131483357,1
atm_call,301,10.330152425840266,0.14659995798161557,-0.8214950945646724,1
otm_digital_k130,301,0.11709634215603787,0.0031254391880825507,0.13573261586475222,1
atm_call,302,10.555380826283226,0.14770155064774287,0.70952033772217737,1
otm_digital_k130,302,0.12622814463124471,0.0032272092550050262,2.9610805364143049,0
atm_call,303,10.48483262295213,0.14601129697288487,0.23456438971937632,1
otm_digital_k130,303,0.11909392394748937,0.0031482089072394064,0.76926465159511248,1
atm_call,304,10.511484065971473,0.14756822508611855,0.41269381501594909,1
otm_digital_k130,304,0.11690609627113774,0.0031232553218568026,0.074914833310975967,1
atm_call,305,10.358482151933517,0.14518733474374435,-0.63436263510582802,1
otm_digital_k130,305,0.11918904688993943,0.0031492859124431982,0.79920618216387918,1
atm_call,306,10.613201176720107,0.14806561008088098,1.098280717890715,1
otm_digital_k130,306,0.11671585038623755,0.0031210687677762378,0.014011952372165695,1
atm_call,307,10.252421548181879,0.14466740951673007,-1.3697765423853492,1
otm_digital_k130,307,0.11690609627113772,0.0031232553218568022,0.07491483331097154,1
atm_call,308,10.484238976589785,0.14775472527445827,0.22777887029818028,1
otm_digital_k130,308,0.11424265388253572,0.0030923963661742878,-0.78562511046508188,1
atm_call,309,10.349552262304764,0.14660284630659723,-0.68914971588952156,1
otm_digital_k130,309,0.11785732569563846,0.003134147886707061,0.37815942934667995,1
atm_call,310,10.399441809988144,0.14680256149785245,-0.34837104799533752,1
otm_digital_k130,310,0.11928416983238951,0.0031503622622087468,0.82912741318992444,1
atm_call,311,10.229527857785357,0.14610049630238608,-1.5130387643767618,1
otm_digital_k130,311,0.10882064616288166,0.0030278810355688058,-2.5930582688684169,0
atm_call,312,10.554835568181105,0.14691058342682023,0.70962890190606731,1
otm_digital_k130,312,0.11747683392583813,0.0031297988794685822,0.25711422283515828,1
atm_call,313,10.555943151808147,0.14678590334123079,0.71777723353767375,1
otm_digital_k130,313,0.11100847383923329,0.0030541934044528442,-1.8543829843331625,1
atm_call,314,10.387789577007986,0.14631170697304899,-0.42917956790109268,1
otm_digital_k130,314,0.111959703263734,0.0030655144156660191,-1.5372346094661535,1
atm_call,315,10.685974852671663,0.14885287281836582,1.5813687437080444,1
otm_digital_k130,315,0.11880855512013914,0.0031449739522628264,0.6793178682096076,1
atm_call,316,10.566854362011705,0.14640769442775603,0.79415764506508157,1
otm_digital_k130,316,0.11015236735718265,0.0030439430770569406,-2.1418767030407948,0
atm_call,317,10.374655384742638,0.1455866695700265,-0.52153255285773936,1
otm_digital_k130,317,0.11899880100503933,0.0031471312459244636,0.73930278209374634,1
atm_call,318,10.513511368662849,0.14807815414293293,0.42496340423420764,1
otm_digital_k130,318,0.11776220275318838,0.003133061634101248,0.3479295210826161,1
atm_call,319,10.198469334073383,0.1436594827873014,-1.7549432395315039,1
otm_digital_k130,319,0.122613472818142,0.0031876267101458599,1.8638803219706102,1
atm_call,320,10.417197722771862,0.14764462226865471,-0.22612303042734397,1
otm_digital_k130,320,0.11319630151558492,0.0030801256020363244,-1.1284658656226141,1
atm_call,321,10.305650702708123,0.14467420873708134,-1.0017878842580463,1
otm_digital_k130,321,0.1157646209617369,0.003110095480889002,-0.29179077078267629,1
atm_call,322,10.548705837548125,0.14921534015514162,0.65758832342944973,1
otm_digital_k130,322,0.12014027631444013,0.0031600200257529197,1.0975114609599905,1
atm_call,323,10.448538732570082,0.14772954781250955,-0.013841778071801994,1
otm_digital_k130,323,0.11614511273153715,0.0031144929217599582,-0.16921065515803727,1
atm_call,324,10.49554866656811,0.14647386726035005,0.30698373179863325,1
otm_digital_k130,324,0.11662072744378751,0.0031199744810246881,-0.016471505083857304,1
atm_call,325,10.654718957292131,0.14980914295954828,1.3626363589951338,1
otm_digital_k130,325,0.11795244863808851,0.0031352334743313241,0.40836847694360717,1
atm_call,326,10.46464365313315,0.14704573503874938,0.095617060528102857,1
otm_digital_k130,326,0.11205482620618407,0.0030666425951738239,-1.5056504857774053,1
atm_call,327,10.413909647722456,0.14891376811196036,-0.24627625053125876,1
otm_digital_k130,327,0.11909392394748934,0.0031482089072394064,0.76926465159510371,1
atm_call,328,10.686352389041742,0.1495215965209257,1.5768211572245732,1
otm_digital_k130,328,0.11956953865973972,0.0031535873855851157,0.91876970134725477,1
atm_call,329,10.487282480830459,0.14815411093184577,0.2477076634194135,1
otm_digital_k130,329,0.11738171098338807,0.0031287099600037006,0.22680046189836306,1
atm_call,330,10.570411218776488,0.14814599801958384,0.8088483536024893,1
otm_digital_k130,330,0.11880855512013914,0.003144973952262826,0.67931786820960771,1
atm_call,331,10.247378376728678,0.14424914083122739,-1.4087099187275174,1
otm_digital_k130,331,0.11557437507683675,0.0031078926801593257,-0.35321137357297339,1
atm_call,332,10.76090790455164,0.1501251044220121,2.0671048560522332,0
otm_digital_k130,332,0.11662072744378751,0.0031199744810246877,-0.016471505083857304,1
atm_call,333,10.45697547932893,0.14790253070732684,0.043217023487098036,1
otm_digital_k130,333,0.1202353992568902,0.0031610898578555294,1.1272318402218071,1
atm_call,334,10.583728742262265,0.15274405661302184,0.87168805797818094,1
otm_digital_k130,334,0.11776220275318837,0.0031330616341012484,0.3479295210826116,1
atm_call,335,10.413349035835846,0.14666268477109365,-0.25387873137477623,1
otm_digital_k130,335,0.11376703917028541,0.0030868291904473516,-0.94112073256855344,1
atm_call,336,10.696591512071929,0.15040054867027142,1.6356851225703384,1
otm_digital_k130,336,0.11871343217768907,0.0031438943185636385,0.64929474452196922,1
atm_call,337,10.645048600327609,0.14760570212314314,1.3174628442187284,1
otm_digital_k130,337,0.1189988010050393,0.003147131245924464,0.73930278209373734,1
atm_call,338,10.563233772970458,0.14783735808630541,0.76198737750131906,1
otm_digital_k130,338,0.11338654740048511,0.0030823629257387894,-1.0659259788626658,1
atm_call,339,10.328175080638266,0.14410841665427063,-0.84941944675552139,1
otm_digital_k130,339,0.11814269452298867,0.0031374026573959012,0.46872415314904442,1
atm_call,340,10.690520515585638,0.15017347519935426,1.5977318436666159,1
otm_digital_k130,340,0.1190939239474894,0.003148208907239406,0.76926465159512136,1
atm_call,341,10.191264145717653,0.14531191070413144,-1.784571032142682,1
otm_digital_k130,341,0.10891576910533171,0.0030290330907201415,-2.5606682996445782,0
atm_call,342,10.220891930408467,0.1442217190438162,-1.5926286505245499,1
otm_digital_k130,342,0.11414753094008567,0.0030912843185856532,-0.81667906250131395,1
atm_call,343,10.548607335470095,0.14739259579270836,0.66505215378935445,1
otm_digital_k130,343,0.11186458032128394,0.0030643855255045958,-1.5688423529012887,1
atm_call,344,10.450110417180948,0.14639892800413887,-0.0032319567571495863,1
otm_digital_k130,344,0.11842806335033887,0.0031406514618494354,0.5591022284248085,1
atm_call,345,10.527688586701036,0.15122605730396627,0.50986593111068945,1
otm_digital_k130,345,0.11452802270988595,0.0030957283582343166,-0.6925980452142052,1
atm_call,346,10.583050822213826,0.14848787903924313,0.892108169942049,1
otm_digital_k130,346,0.11700121921358779,0.0031243475905990974,0.10533434092442545,1
atm_call,347,10.422373525492674,0.146655946651022,-0.19235528689473813,1
otm_digital_k130,347,0.1136719162278353,0.0030857136702105675,-0.97228784395707757,1
atm_call,348,10.359477100271153,0.14698887367529495,-0.61981883142839467,1
otm_digital_k130,348,0.11852318629278895,0.0031417330740372241,0.58918696460009934,1
atm_call,349,10.526183440170101,0.14831511210253975,0.50972464580873855,1
otm_digital_k130,349,0.11566949801928683,0.003108994421150505,-0.32249015733368835,1
atm_call,350,10.345454598283219,0.14558209189563034,-0.72212847427484472,1
otm_digital_k130,350,0.11462314565233604,0.0030968376411667476,-0.66163380338054001,1
atm_call,351,10.577748119232725,0.14750888882107677,0.86208057062527621,1
otm_digital_k130,351,0.12109150573894086,0.0031706892598335162,1.3938255241889226,1
atm_call,352,10.595782092752454,0.14951330601750598,0.97114112739840819,1
otm_digital_k130,352,0.11338654740048509,0.0030823629257387898,-1.0659259788626703,1
atm_call,353,10.30281424734822,0.14404483438037682,-1.0258564666548098,1
otm_digital_k130,353,0.12194761222099154,0.0031802366385362867,1.6588369675869108,1
atm_call,354,10.410998140307743,0.1464123640156425,-0.27036946055715483,1
otm_digital_k130,354,0.1148133915372362,0.0030990541398500824,-0.59977222023198762,1
atm_call,355,10.211460786516879,0.14861769222426702,-1.6089792681468269,1
otm_digital_k130,355,0.11681097332868766,0.0031221623811511588,0.04447405112966768,1
atm_call,356,10.58763190817441,0.14817896544026346,0.92488387661276572,1
otm_digital_k130,356,0.11310117857313488,0.0030790058896843987,-1.1597702875925187,1
atm_call,357,10.361609609640036,0.14728171342341925,-0.60410732926309674,1
otm_digital_k130,357,0.11823781746543871,0.0031384862542131243,0.49887086299125516,1
atm_call,358,10.513611017922141,0.14598705268019524,0.43173312002305436,1
otm_digital_k130,358,0.12156712045119124,0.003175999751647088,1.5412477061244889,1
atm_call,359,10.330572125597566,0.14832240817369197,-0.80912552638334756,1
otm_digital_k130,359,0.11909392394748936,0.0031482089072394064,0.76926465159510804,1
atm_call,360,10.375003805952684,0.14605425231473856,-0.51747734170722193,1
otm_digital_k130,360,0.11443289976743587,0.0030946183852535399,-0.72358464699481528,1
atm_call,361,10.636857230538695,0.14843842705971813,1.2548883873459853,1
otm_digital_k130,361,0.11481339153723616,0.0030990541398500824,-0.59977222023200105,1
