date,vix,realized_loss,var_delta_normal,var_delta_gamma_normal,var_mc_full_revaluation,var_historical_full_revaluation
1998-10-09,42.200000000000003,-0.27453457568573825,0,0.76418240243675761,1.304309901045694,1.0746926068284148
1998-10-12,40.07,0.015137732740613252,0,0.72568075829689027,1.2370461097933125,1.1236688523204394
1998-10-13,40.229999999999997,-0.35407683488652708,0,0.72852532809632498,1.2418999981602852,1.1201183710661011
1998-10-14,38.960000000000001,-0.64025624156323246,0,0.70554432238466536,1.201786050558864,1.1510187335904671
1998-10-15,33.340000000000003,0.15692196818087822,0,0.60374207385738066,1.0271774510454126,1.284278312441991
1998-10-16,34.82,-0.44620290075208935,0,0.63078707649908528,1.0732879909467261,1.2613457361048974
1998-10-19,33.130000000000003,-0.17359112922312026,0,0.60004196768540341,1.0207776406049831,1.2902903224878184
1998-10-20,33.109999999999999,0.033160334179754614,0,0.59967471939241335,1.0201789534094274,1.2909644608421669
1998-10-21,33.210000000000001,-0.43880261266351006,0,0.60146188140109946,1.0232091939433925,1.2879296429499778
1998-10-22,31.530000000000001,0.0015500217039390307,0,0.57102709718490352,0.97254797655960168,1.3436224820021776
1998-10-23,32.270000000000003,-0.010957878268828658,0,0.58444403761217656,0.99487052652644437,1.3184913341867679
1998-10-26,32.380000000000003,-0.04502411247538074,0,0.58639214013003738,0.99821930511846979,1.315146041225673
1998-10-27,32.950000000000003,-0.24442423608996489,0,0.59672113965944862,1.0153989598387332,1.2964809414458021
1998-10-28,32.420000000000002,-0.76956945012713796,0,0.58700290773424002,0.99949897888834283,1.3145744072289345
1998-10-29,29.5,-0.45513721389212325,0,0.53403325890694209,0.91128898090259369,1.4186917201403775
1998-10-30,28.050000000000001,-0.18903705716323937,0,0.50771663222806418,0.86691842185268264,1.4763780441950098
1998-11-02,27.260000000000002,-0.014633486433710097,0,0.49324719071070466,0.84193490921388747,1.5107551432593418
1998-11-03,27.760000000000002,-0.046894940766893711,0,0.50235008305657136,0.85742581545848573,1.4892498659359381
1998-11-04,27.370000000000001,-0.42586242270456065,0,0.49523197475382108,0.84527394399904043,1.5061096497156274
1998-11-05,26.010000000000002,-0.15358267402863657,0,0.47051850846405019,0.80400825181403679,1.5669882523818224
1998-11-06,25.699999999999999,0.39025702910107807,0,0.46484646831703247,0.79411441021375495,1.5785135584191252
1998-11-09,28.09,-0.1362302998696947,0,0.50829144567531759,0.86768925594018054,1.4758660592090491
1998-11-10,28.170000000000002,-0.088183384133200704,0,0.50976832252965321,0.87029568197951246,1.472388113311399
1998-11-11,28.469999999999999,0.039933135960200872,0,0.51521371934540672,0.87977324715290717,1.4601523893804238
1998-11-12,29.280000000000001,-0.21708317714167524,0,0.52994914051363873,0.90466965441598735,1.4278267920897241
1998-11-13,29.030000000000001,-0.16474523555831411,0,0.52541872289162683,0.89709442357066482,1.43753386092936
1998-11-16,28.899999999999999,-0.33311702917457087,0,0.52302984750030301,0.89316767909906236,1.4428682600319984
1998-11-17,27.949999999999999,-0.28676498680153095,0,0.50584785635219387,0.86358392257327043,1.4809364973498509
1998-11-18,27.129999999999999,-0.43906828229611072,0,0.49094905739686012,0.8379720732230469,1.5159072358944465
1998-11-19,25.5,-0.80338650976265846,0,0.46133148277274905,0.78815964935499672,1.582778775655135
1998-11-20,22.469999999999999,0.14437853435415082,0,0.4062490753828194,0.69444446767662793,1.6686665892854711
1998-11-23,21.84,0.22061555253033127,0,0.3946902859339857,0.67424360534331385,1.6894323743719104
1998-11-24,23.280000000000001,-0.32106549691691466,0,0.42086722345739513,0.71930930759830769,1.6452043383068577
1998-11-25,22.149999999999999,0.016254719785682603,0,0.40034667236349303,0.68408967279147603,1.6794018558510384
1998-11-27,22.09,1.3672688934762913,0,0.39926975992389707,0.68223504629036036,1.6811661114757195
1998-11-30,26.010000000000002,0.04404061775980761,0,0.47052506273482042,0.80400654091908752,1.5669350015497772
1998-12-01,24.969999999999999,-0.025987526575773856,0,0.45168153519547993,0.77135073392798947,1.5969334816931493
1998-12-02,25.43,0.80062715528228789,0,0.46004663247043659,0.78590672201896616,1.5847083842561664
1998-12-03,28.699999999999999,-0.57427031372477888,0,0.51944214515892606,0.88708952110814998,1.4505128875059903
1998-12-04,25.309999999999999,-0.039545435074778368,0,0.45786630841148573,0.78211437635652192,1.5878547433373251
1998-12-07,24.899999999999999,0.017565141398912409,0,0.45042939701039503,0.76920311917974704,1.5986500918005273
1998-12-08,25.579999999999998,-0.09354741806861,0,0.46280432489253809,0.79074883967737541,1.5805461769042157
1998-12-09,25.66,0.2662965856606565,0,0.46425766002772018,0.79327743898854752,1.5784776094436852
1998-12-10,26.809999999999999,0.074126402691441662,0,0.48511340910607842,0.82827457903543333,1.5301600623579263
1998-12-11,27.719999999999999,1.0829583039007016,0,0.50162391229446235,0.85616270807676464,1.4909331428485855
1998-12-14,31.309999999999999,-0.34370006449291868,0,0.5667651640193887,0.9660660707882851,1.3531274963641922
1998-12-15,29.420000000000002,-0.042278014839935096,0,0.53248344949853688,0.9089117696747957,1.4224635526616973
1998-12-16,29.960000000000001,-0.4665470305711672,0,0.54229772519326003,0.92524900758343875,1.4018576142031796
1998-12-17,27.960000000000001,-0.56883830336226282,0,0.50600517428389469,0.8638209451326837,1.480704993373088
1998-12-18,25.039999999999999,-0.046503425304040391,0,0.45295358283363957,0.77356237442233855,1.5950616199534391
1998-12-21,23.859999999999999,-0.33259235679149679,0,0.43149196256080907,0.73751715902526982,1.627717243654585
1998-12-22,22.780000000000001,-0.29298472603698311,0,0.41185922224757576,0.70407924328906013,1.6594271897574853
1998-12-23,20.210000000000001,0.18346367650189421,0,0.36502013038479597,0.62390039056331315,1.744791745347424
1998-12-24,21.48,0.3643010452537796,0,0.38815309364651596,0.66290507904410401,1.7010287276380103
1998-12-28,23.5,-0.42428819154281783,0,0.42491112774440853,0.72602886376983555,1.6383875728807569
1998-12-29,22.18,0.16426773905760239,0,0.40087766467261676,0.68499555876473739,1.6785889356482544
1998-12-30,23.34,0.18726016231885723,0,0.4220085554635824,0.72112815806969532,1.6430088625063792
1998-12-31,24.420000000000002,0.27769082587997485,0,0.44169242547779808,0.75461897227374486,1.6118360321585019
1999-01-04,26.170000000000002,-0.31018462703158356,0,0.47348339434800751,0.808851315685998,1.5591127448792061
1999-01-05,24.460000000000001,0.16935169085860835,0,0.44241946277868371,0.75583496904956338,1.6107329707893543
1999-01-06,23.34,0.10105504752199312,0,0.4220649249256605,0.721158690525324,1.6425198740706355
1999-01-07,24.370000000000001,-0.34117599800334375,0,0.44081057570477372,0.75309289846160787,1.6129926214347741
1999-01-08,23.280000000000001,0.51133412325358663,0,0.42096686178917225,0.71929507127534453,1.644345901081409
1999-01-11,25.460000000000001,0.81797593134899582,0,0.46057201752853216,0.7867938461240751,1.5840803739643752
1999-01-12,28.100000000000001,0.29208225704387036,0,0.50853430653453879,0.86820323345005512,1.4749993244365571
1999-01-13,30.109999999999999,0.60237948677331143,0,0.54502447513367969,0.92978440268469864,1.3962280692271669
1999-01-14,32.979999999999997,-0.55904965348270252,0,0.59706667882692122,1.0164281214665225,1.2967658451727333
1999-01-15,29.239999999999998,0.14157219481990957,0,0.52924687331141484,0.9034480742809512,1.429210615577345
1999-01-19,29.239999999999998,-0.30123951053857301,0,0.52926439799318736,0.90344033141842406,1.4290847525971158
1999-01-20,28.600000000000001,0.76081258675688268,0,0.51767468741260947,0.88403833218440475,1.4541653424020584
1999-01-21,30.920000000000002,0.059927605702325693,0,0.55978801858283955,0.95423612694117477,1.3662711764421251
1999-01-22,31.949999999999999,-0.2853212177084048,0,0.57844064469283951,0.98534765868046037,1.3306137041186572
1999-01-25,31.129999999999999,-0.25358825693950582,0,0.56352930388926281,0.96061528150914288,1.3592708754235829
1999-01-26,29.23,0.0061214997634619905,0,0.52905368789546725,0.90315028841766321,1.4296827295452523
1999-01-27,29.73,-0.11290443630394797,0,0.53811946338454109,0.91829140900222228,1.4105526855192565
1999-01-28,28.109999999999999,-0.50058875732840669,0,0.50870974483889431,0.86849935125857325,1.4746323265708998
1999-01-29,26.25,0.17057921629324024,0,0.47494290218138602,0.81127852244600351,1.5553885284318048
1999-02-01,27.670000000000002,0.13395331804788313,0,0.50069763043900761,0.85452429022034337,1.4931831414315955
1999-02-02,28.16,-0.14690407512293735,0,0.50959292876051987,0.86999960711474067,1.4727542345550049
1999-02-03,27.879999999999999,0.74964454746389819,0,0.50454077796840757,0.86125493569247347,1.4841298030864793
1999-02-04,29.48,-0.0091646080122993467,0,0.53357207644804117,0.91072849595236516,1.4201591096511885
1999-02-05,29.670000000000002,0.047103223070561029,0,0.53701339624802646,0.91648300763538781,1.4129491350934513
1999-02-08,30.27,0.78095063572429879,0,0.54787470285396467,0.93464763782464999,1.3906625470260252
1999-02-09,31.359999999999999,-0.37671185706457067,0,0.56764918733007441,0.96758710324341202,1.3515243484892636
1999-02-10,30.449999999999999,0.0028957537388381027,0,0.55117437198343533,0.94007524366139972,1.3838286947006182
1999-02-11,27.420000000000002,0.95593952513810798,0,0.49617731306027435,0.8467772167437948,1.5036772299665682
1999-02-12,29.760000000000002,-0.1839776239438633,0,0.53862271157212027,0.91921719274644254,1.4097001542045842
1999-02-16,29.649999999999999,0.43176738248573443,0,0.5366151377766345,0.91589254377958706,1.4139525501408343
1999-02-17,30.649999999999999,-0.20354785502330319,0,0.55477888896107153,0.9461324538388407,1.3767157380479036
1999-02-18,30.449999999999999,-0.3767411899950357,0,0.55114554621670275,0.94008846606077867,1.3840209187191359
1999-02-19,29.300000000000001,-0.57690719637607746,0,0.53026451685451181,0.90529495633697277,1.4273851738430299
1999-02-22,25.870000000000001,0.10457709269547166,0,0.46792864430657705,0.79946860054975133,1.5738985470271647
1999-02-23,26.489999999999998,0.14266233536724648,0,0.47918570850081144,0.81859702862903916,1.5453988819258395
1999-02-24,27.210000000000001,0.042076508208423569,0,0.49225646870771744,0.84044377300161255,1.5135489075749469
1999-02-25,28.010000000000002,-0.039947651840401832,0,0.50681423868540154,0.86508262644621059,1.4793602458869159
1999-02-26,27.879999999999999,-0.041981514101785855,0,0.50442890518253936,0.86089657308656076,1.484958658509143
1999-03-01,28.370000000000001,0.15596298661947294,0,0.5132932504062111,0.876275400410921,1.464962080032385
1999-03-02,29.219999999999999,-0.19972477225055751,0,0.52875232421682217,0.90289495188651081,1.4309067157395168
1999-03-03,29.039999999999999,-0.61144263271050914,0,0.52551010022038769,0.89743293132886492,1.4377765755418537
